result,gf,ga,xg_x,xga,poss,sh,sot,dist,xg_y,npxg,g-xg,sota,saves,save%,att (gk),thr,psxg,psxg+/-,ast,xag,xa,kp,1/3,ppa,crspa,prgp,attempted passes,completed passes,corner kicks,shots blocked,tkl+int,err,mid 3rd,att pen,att 3rd,fls,fld,off,season,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton,opponent_Burnley,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester Utd,opponent_Newcastle Utd,opponent_Nott'ham Forest,opponent_Sheffield Utd,opponent_Southampton,opponent_Tottenham,opponent_West Brom,opponent_West Ham,opponent_Wolves
0,1.0,1.0,2.2,1.7,64.0,22.0,4.0,17.8,2.2,2.2,-2.2,4.0,3.0,75.0,26.0,7.0,1.2,0.2,0,1.8,1.5,17.0,38.0,15.0,1.0,54.0,644.0,554.0,10.0,3.0,28,0.0,302.0,44.0,261.0,9.0,11.0,2.0,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,0.0,2.0,1.2,1.0,56.0,10.0,2.0,14.2,1.2,1.2,-1.2,2.0,1.0,0.0,35.0,2.0,0.3,-0.7,0,1.1,1.2,8.0,29.0,6.0,2.0,34.0,609.0,514.0,3.0,4.0,26,0.0,310.0,26.0,160.0,16.0,9.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,2.0,28.0,7.0,3.0,14.7,1.0,1.0,0.0,4.0,3.0,75.0,25.0,9.0,1.2,0.2,1,1.0,0.6,7.0,11.0,2.0,0.0,17.0,311.0,211.0,2.0,10.0,41,0.0,143.0,12.0,56.0,8.0,7.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3.0,1.0,2.6,0.9,51.0,16.0,8.0,15.6,2.6,1.8,0.4,5.0,4.0,80.0,16.0,4.0,1.2,0.2,2,1.6,0.6,13.0,36.0,7.0,1.0,27.0,487.0,407.0,4.0,2.0,17,0.0,243.0,33.0,149.0,16.0,13.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,2.0,4.0,0.1,2.2,26.0,2.0,2.0,20.6,0.1,0.1,0.9,5.0,1.0,20.0,26.0,7.0,1.8,-2.2,1,0.1,0.1,2.0,10.0,1.0,0.0,10.0,290.0,215.0,1.0,4.0,14,0.0,127.0,3.0,43.0,8.0,14.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,1.4,49.0,13.0,4.0,19.2,1.0,1.0,0.0,3.0,2.0,66.7,23.0,6.0,0.6,-0.4,1,0.8,0.3,11.0,26.0,7.0,0.0,33.0,507.0,409.0,4.0,1.0,30,0.0,277.0,17.0,132.0,11.0,8.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,1.0,2.8,48.0,19.0,9.0,20.0,1.0,1.0,-1.0,5.0,5.0,100.0,20.0,2.0,1.1,1.1,0,0.8,0.3,14.0,21.0,4.0,0.0,25.0,395.0,303.0,5.0,11.0,36,0.0,227.0,21.0,106.0,12.0,18.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,1.0,2.0,0.4,1.1,36.0,7.0,3.0,20.1,0.4,0.4,0.6,3.0,1.0,33.3,20.0,4.0,1.0,-1.0,1,0.4,0.4,7.0,15.0,2.0,1.0,23.0,379.0,288.0,5.0,3.0,25,0.0,199.0,14.0,92.0,11.0,12.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,1.1,1.0,54.0,13.0,5.0,17.7,1.1,1.1,0.9,4.0,3.0,75.0,25.0,10.0,2.1,1.1,2,1.0,0.7,10.0,19.0,6.0,1.0,32.0,475.0,358.0,5.0,4.0,31,0.0,229.0,17.0,115.0,13.0,23.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.4,1.0,46.0,8.0,1.0,21.2,0.4,0.4,-0.4,5.0,5.0,100.0,35.0,8.0,0.8,0.8,0,0.2,0.3,4.0,32.0,4.0,0.0,37.0,544.0,446.0,2.0,4.0,20,0.0,280.0,8.0,115.0,13.0,16.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,1.2,0.8,51.0,14.0,4.0,17.3,1.2,1.2,0.8,4.0,3.0,75.0,17.0,1.0,1.6,0.6,2,1.1,0.9,13.0,36.0,9.0,3.0,48.0,490.0,392.0,4.0,1.0,34,0.0,308.0,25.0,148.0,14.0,18.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,0.0,3.0,0.9,1.4,54.0,9.0,2.0,17.1,0.9,0.9,-0.9,6.0,3.0,50.0,19.0,4.0,2.1,-0.9,0,0.8,0.8,6.0,19.0,3.0,1.0,25.0,499.0,415.0,4.0,2.0,22,1.0,280.0,14.0,96.0,14.0,16.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0.0,0.9,1.3,44.0,12.0,3.0,20.0,0.9,0.9,0.1,4.0,4.0,100.0,22.0,6.0,0.7,0.7,1,0.7,0.7,10.0,31.0,8.0,0.0,44.0,440.0,309.0,8.0,4.0,27,0.0,193.0,23.0,199.0,13.0,12.0,5.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,2.0,1.0,1.0,0.3,58.0,15.0,6.0,20.5,1.0,1.0,1.0,2.0,1.0,50.0,40.0,7.0,0.2,-0.8,2,0.8,0.6,10.0,43.0,9.0,0.0,44.0,628.0,536.0,5.0,0.0,17,0.0,355.0,31.0,180.0,7.0,10.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1,0.0,1.0,1.2,1.1,68.0,7.0,0.0,16.9,1.2,0.4,-1.2,2.0,1.0,50.0,16.0,4.0,1.0,0.0,0,0.4,0.6,5.0,35.0,7.0,2.0,52.0,679.0,580.0,5.0,1.0,21,0.0,431.0,23.0,150.0,13.0,11.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,0.0,3.0,0.4,2.5,36.0,4.0,0.0,13.0,0.4,0.4,-0.4,10.0,7.0,70.0,39.0,8.0,3.5,0.5,0,0.3,0.2,3.0,10.0,2.0,0.0,16.0,393.0,293.0,1.0,7.0,26,0.0,216.0,5.0,38.0,12.0,15.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0.0,1.6,0.6,41.0,15.0,6.0,18.9,1.6,1.6,0.4,2.0,2.0,100.0,16.0,4.0,0.3,0.3,2,1.5,0.5,10.0,21.0,6.0,0.0,27.0,366.0,245.0,7.0,1.0,41,0.0,194.0,20.0,145.0,11.0,17.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,4.0,0.8,1.4,47.0,19.0,4.0,20.1,0.8,0.8,-0.8,6.0,2.0,33.3,26.0,5.0,2.3,-1.7,0,0.7,0.7,14.0,35.0,6.0,1.0,41.0,511.0,406.0,10.0,5.0,30,1.0,289.0,24.0,179.0,11.0,8.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1,0.0,1.0,0.7,1.5,39.0,10.0,5.0,17.9,0.7,0.7,-0.7,5.0,4.0,80.0,23.0,6.0,0.6,-0.4,0,0.3,0.4,5.0,28.0,6.0,1.0,30.0,396.0,279.0,7.0,5.0,32,1.0,192.0,16.0,171.0,17.0,10.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,0.5,2.1,40.0,10.0,5.0,18.2,0.5,0.5,0.5,4.0,3.0,75.0,21.0,4.0,0.6,-0.4,0,0.4,0.7,7.0,27.0,7.0,2.0,43.0,441.0,319.0,3.0,3.0,45,0.0,268.0,20.0,149.0,9.0,10.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0.0,0.0,0.3,1.2,40.0,6.0,1.0,19.9,0.3,0.3,-0.3,7.0,7.0,100.0,24.0,3.0,0.6,0.6,0,0.2,0.3,4.0,19.0,3.0,1.0,19.0,356.0,237.0,3.0,2.0,45,0.0,205.0,12.0,112.0,13.0,7.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,1.0,2.0,1.3,2.0,48.0,10.0,3.0,12.8,1.3,1.3,-0.3,5.0,3.0,80.0,19.0,4.0,2.5,0.5,1,1.1,0.6,6.0,34.0,6.0,3.0,38.0,480.0,374.0,5.0,3.0,29,1.0,241.0,26.0,138.0,9.0,9.0,4.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1.0,1.0,1.1,2.5,27.0,6.0,1.0,12.4,1.1,1.1,-0.1,7.0,6.0,85.7,26.0,1.0,2.3,1.3,0,0.2,0.2,4.0,16.0,3.0,1.0,22.0,272.0,183.0,1.0,5.0,34,0.0,138.0,15.0,85.0,10.0,11.0,3.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.1,0.9,41.0,10.0,4.0,14.4,1.1,1.1,-0.1,5.0,4.0,80.0,22.0,7.0,1.2,0.2,1,1.0,0.8,9.0,26.0,5.0,2.0,26.0,399.0,297.0,6.0,1.0,29,0.0,244.0,14.0,94.0,8.0,10.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.7,0.9,37.0,6.0,0.0,15.0,0.7,0.7,-0.7,4.0,4.0,100.0,19.0,8.0,0.3,0.3,0,0.4,0.5,4.0,24.0,4.0,3.0,33.0,403.0,285.0,5.0,2.0,22,0.0,215.0,11.0,126.0,11.0,14.0,4.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,0.2,1.2,42.0,3.0,0.0,16.9,0.2,0.2,-0.2,1.0,1.0,0.0,20.0,4.0,0.1,0.1,0,0.2,0.2,3.0,27.0,2.0,0.0,21.0,404.0,324.0,4.0,3.0,31,0.0,229.0,4.0,97.0,17.0,14.0,5.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,0.2,2.1,33.0,4.0,0.0,17.5,0.2,0.2,-0.2,4.0,3.0,100.0,15.0,5.0,1.9,0.9,0,0.2,0.1,4.0,15.0,3.0,2.0,26.0,324.0,240.0,2.0,5.0,20,0.0,156.0,9.0,74.0,11.0,17.0,3.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,1.1,0.6,43.0,11.0,3.0,17.3,1.1,1.1,-1.1,5.0,4.0,80.0,38.0,4.0,0.8,-0.2,0,1.1,0.9,9.0,16.0,8.0,2.0,27.0,462.0,366.0,4.0,1.0,28,0.0,239.0,17.0,123.0,20.0,13.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,4.0,0.8,1.6,38.0,9.0,5.0,14.6,0.8,0.8,0.2,5.0,1.0,20.0,30.0,4.0,1.5,-2.5,0,0.4,0.6,7.0,22.0,5.0,1.0,29.0,389.0,299.0,4.0,5.0,36,0.0,198.0,20.0,93.0,10.0,8.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,2.3,0.2,52.0,31.0,9.0,19.0,2.3,2.3,-1.3,2.0,1.0,50.0,26.0,7.0,0.2,-0.8,1,1.9,1.4,22.0,28.0,17.0,2.0,59.0,505.0,395.0,10.0,1.0,21,0.0,234.0,43.0,204.0,12.0,16.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5.0,1.0,3.0,0.9,52.0,16.0,7.0,12.3,3.0,3.0,2.0,7.0,6.0,85.7,24.0,10.0,1.9,0.9,5,3.1,1.1,14.0,32.0,7.0,2.0,37.0,490.0,361.0,4.0,0.0,30,1.0,304.0,29.0,129.0,8.0,11.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0.0,0.9,0.8,42.0,10.0,2.0,23.7,0.9,0.9,1.1,4.0,4.0,100.0,36.0,5.0,1.1,1.1,1,0.3,0.3,2.0,17.0,10.0,0.0,26.0,389.0,287.0,2.0,3.0,30,0.0,209.0,17.0,95.0,13.0,6.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.0,0.0,0.5,0.4,56.0,12.0,2.0,19.8,0.5,0.5,-0.5,5.0,5.0,100.0,35.0,7.0,1.0,1.0,0,0.4,0.9,9.0,34.0,5.0,1.0,27.0,476.0,343.0,8.0,2.0,20,0.0,219.0,23.0,163.0,12.0,13.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,2.0,0.8,1.4,59.0,14.0,4.0,18.3,0.8,0.8,-0.8,3.0,2.0,66.7,27.0,5.0,1.4,0.4,0,0.7,0.6,12.0,41.0,10.0,5.0,38.0,510.0,403.0,11.0,2.0,17,0.0,282.0,27.0,169.0,14.0,13.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,4.0,3.0,2.1,1.7,59.0,15.0,5.0,18.1,2.1,1.3,1.9,4.0,1.0,25.0,25.0,4.0,2.0,-1.0,1,0.6,1.0,10.0,30.0,10.0,1.0,51.0,541.0,416.0,8.0,1.0,26,0.0,281.0,35.0,180.0,9.0,17.0,1.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1,0.0,1.0,0.4,0.9,44.0,7.0,2.0,17.6,0.4,0.4,-0.4,3.0,2.0,66.7,24.0,2.0,0.6,-0.4,0,0.3,0.4,5.0,18.0,7.0,3.0,27.0,424.0,314.0,4.0,2.0,27,0.0,217.0,20.0,130.0,14.0,15.0,0.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2.0,0.0,1.5,0.3,59.0,17.0,5.0,15.2,1.5,1.5,0.5,0.0,0.0,69.21933534743202,24.0,1.0,0.0,0.0,2,1.3,1.2,13.0,46.0,12.0,3.0,45.0,647.0,539.0,11.0,4.0,31,0.0,340.0,36.0,245.0,5.0,12.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.0,2.0,1.6,1.7,51.0,11.0,5.0,16.9,1.6,1.6,0.4,4.0,2.0,75.0,24.0,4.0,1.4,-0.6,1,0.6,0.8,7.0,27.0,8.0,0.0,33.0,413.0,316.0,4.0,4.0,21,0.0,241.0,26.0,125.0,12.0,13.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.4,0.5,66.0,15.0,3.0,17.3,1.4,1.4,-0.4,4.0,3.0,75.0,14.0,3.0,0.6,-0.4,1,1.3,1.1,13.0,57.0,12.0,4.0,51.0,584.0,491.0,5.0,1.0,17,0.0,322.0,30.0,186.0,9.0,13.0,2.0,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,0.0,1.0,0.7,1.5,38.0,8.0,3.0,13.5,0.7,0.7,-0.7,6.0,5.0,100.0,33.0,5.0,1.9,0.9,0,0.4,0.5,6.0,28.0,6.0,2.0,19.0,377.0,272.0,4.0,6.0,32,0.0,212.0,19.0,114.0,14.0,11.0,0.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.6,2.3,43.0,15.0,4.0,14.8,1.6,1.6,-1.6,3.0,1.0,33.3,26.0,4.0,1.7,-0.3,0,0.7,0.6,10.0,27.0,8.0,2.0,24.0,416.0,313.0,8.0,5.0,24,1.0,219.0,24.0,119.0,7.0,8.0,3.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.5,1.0,49.0,19.0,8.0,20.8,1.5,1.5,-0.5,5.0,4.0,80.0,26.0,7.0,1.1,0.1,1,1.1,0.7,15.0,32.0,4.0,0.0,27.0,463.0,347.0,6.0,3.0,24,1.0,242.0,26.0,130.0,6.0,9.0,4.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1.0,1.0,1.1,2.1,42.0,14.0,7.0,16.7,1.1,1.1,-0.1,5.0,4.0,80.0,25.0,4.0,1.4,0.4,1,0.8,0.8,9.0,26.0,7.0,2.0,31.0,416.0,320.0,5.0,5.0,32,0.0,242.0,18.0,121.0,8.0,8.0,2.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,1.0,31.0,7.0,2.0,19.1,1.0,1.0,0.0,5.0,4.0,80.0,25.0,7.0,0.8,-0.2,1,0.9,0.3,4.0,11.0,2.0,0.0,21.0,326.0,225.0,2.0,1.0,46,0.0,200.0,10.0,57.0,9.0,7.0,2.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,1.7,2.1,39.0,14.0,3.0,15.5,1.7,1.7,-1.7,8.0,8.0,100.0,18.0,5.0,1.5,1.5,0,1.3,0.7,10.0,17.0,8.0,1.0,26.0,348.0,239.0,7.0,5.0,29,0.0,149.0,25.0,118.0,7.0,9.0,3.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0.0,0.4,1.0,53.0,7.0,2.0,21.4,0.4,0.4,0.6,4.0,4.0,100.0,22.0,5.0,0.5,0.5,1,0.3,0.5,5.0,38.0,5.0,1.0,38.0,512.0,412.0,5.0,7.0,28,1.0,230.0,16.0,181.0,8.0,10.0,1.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2.0,1.0,2.0,1.7,45.0,12.0,5.0,17.4,2.0,2.0,0.0,6.0,5.0,83.3,27.0,4.0,0.8,-0.2,2,1.7,1.5,9.0,33.0,8.0,4.0,34.0,419.0,317.0,6.0,7.0,34,0.0,211.0,25.0,130.0,10.0,11.0,1.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1,1.0,2.0,0.6,1.4,40.0,11.0,2.0,17.4,0.6,0.6,0.4,4.0,2.0,50.0,38.0,6.0,2.1,0.1,0,0.5,0.7,7.0,16.0,8.0,2.0,21.0,423.0,317.0,5.0,3.0,24,1.0,211.0,21.0,130.0,7.0,11.0,1.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1,0.0,2.0,0.4,2.2,38.0,4.0,0.0,13.5,0.4,0.4,-0.4,7.0,5.0,85.7,27.0,6.0,2.1,0.1,0,0.2,0.1,3.0,19.0,0.0,0.0,11.0,391.0,316.0,1.0,8.0,21,0.0,234.0,8.0,52.0,13.0,12.0,0.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1,0.0,1.0,0.2,1.5,51.0,1.0,0.0,7.5,0.2,0.2,-0.2,4.0,3.0,75.0,26.0,5.0,0.7,-0.3,0,0.2,0.3,1.0,18.0,5.0,1.0,22.0,458.0,350.0,2.0,3.0,25,1.0,275.0,10.0,93.0,12.0,9.0,3.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.0,0.0,1.4,0.9,46.0,9.0,6.0,16.8,1.4,1.4,1.6,2.0,2.0,100.0,20.0,4.0,0.6,0.6,2,0.5,0.4,5.0,20.0,4.0,0.0,18.0,429.0,342.0,3.0,3.0,33,0.0,248.0,13.0,145.0,16.0,13.0,1.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.9,1.9,44.0,9.0,4.0,12.2,0.9,0.9,-0.9,6.0,6.0,100.0,30.0,3.0,1.2,1.2,0,0.8,0.8,7.0,22.0,6.0,3.0,21.0,413.0,322.0,4.0,8.0,21,1.0,216.0,17.0,84.0,8.0,10.0,5.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,2.0,1.2,2.3,49.0,12.0,2.0,12.9,1.2,1.2,-1.2,8.0,6.0,75.0,37.0,5.0,1.5,-0.5,0,1.1,1.4,10.0,32.0,11.0,6.0,27.0,534.0,421.0,8.0,7.0,25,2.0,247.0,33.0,199.0,9.0,5.0,0.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,3.0,0.8,2.4,64.0,15.0,3.0,18.0,0.8,0.8,-0.8,8.0,5.0,62.5,23.0,5.0,3.0,0.0,0,0.6,0.5,11.0,37.0,9.0,2.0,41.0,584.0,488.0,5.0,3.0,37,1.0,318.0,20.0,170.0,8.0,12.0,1.0,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
